Date,Headline,Summary,Sentiment Score,Stock Name,Close,MA_7,MA_14,MA_30,Volatility_7,Sentiment_MA_7
2025-01-15,"Elliott’s Paul Singer gives rare interview. Here’s what he said about markets, crypto and AI.","“The state of stock markets today are just about as risky as I have ever seen,’ says billionaire investor Paul Singer, in a rare interview",-0.2023,NVDA,136.24000549316406,135.6000039236886,133.67999921526228,133.47166442871094,1.6932849915228074,0.42442857142857143
2025-01-15,Can Nvidia earnings rally the stock market and stop the bleeding in tech?,Highflying “Magnificent Seven” tech stock are in correction territory. Investors are watching Nvidia’s results to assess tech exposure.,-0.296,NVDA,136.24000549316406,136.24000549316406,134.0,133.4826644897461,0.0,0.3153142857142857
2025-01-15,"As many as 41% of employers plan to use AI to replace roles—but it’s not a 'jobs apocalypse,' experts say",A recent survey says that as many as 41% of employers are considering downsizing due to AI. What is the outlook for employees?,0.0,NVDA,136.24000549316406,136.24000549316406,134.32000078473772,133.49366455078126,0.0,0.24007142857142857
2025-01-15,AI’s power demands spark new joint GE Vernova–NRG electricity plant project,NRG flags need for new partnerships to fuel power development.,0.2263,NVDA,136.24000549316406,136.24000549316406,134.64000156947546,133.59399820963543,0.0,0.17815714285714288
2025-01-15,Value investor Bill Nygren explains why Nvidia isn’t the best AI stock to own now,Look at companies that use AI effectively — not AI hardware manufacturers — Oakmark Fund manager says.,0.8591,NVDA,136.24000549316406,136.24000549316406,134.96000235421317,133.69433186848957,0.0,0.19764285714285718
2025-01-15,"After DeepSeek, Nvidia and the AI boom hyper scalers that hoard its chips face new questions","DeepSeek shook the market, but companies like Nvidia are still developing AI platforms that foundation models can use to operate.",0.4678,NVDA,136.24000549316406,136.24000549316406,135.2800031389509,133.79466552734374,0.0,0.1507
2025-01-16,Salesforce’s growth hits a bad milestone. Can its AI agents provide a boost?,The cloud software pioneer delivered an annual revenue growth rate in the single digits for the first time.,0.5267,NVDA,133.57000732421875,135.85857718331474,135.40928976876395,133.80599924723307,1.0091644508606226,0.22594285714285714
2025-01-16,"Nvidia’s stock is in a funk. Earnings didn’t help, but here’s what could.",Can Nvidia’s GTC conference give the stock a boost? One analyst thinks a bigger catalyst might be simply psychological.,0.6597,NVDA,133.57000732421875,135.4771488734654,135.53857639857702,133.81733296712238,1.3028257039227502,0.3490857142857143
2025-01-16,Nvidia is biggest chip player. But it also leads by this metric — which may surprise you.,These 15 companies are expected to show the highest compound annual growth rates for revenue from calendar year 2024 through calendar year 2026.,0.7227,NVDA,133.57000732421875,135.09572056361608,135.66786302839006,133.82866668701172,1.4271740530721049,0.49461428571428573
2025-01-16,"Rolls-Royce has been outperformed by Palantir, Nvidia but few others — and the gains continue","Rolls-Royce, the engine maker that’s been one of the hottest stocks in Europe over the last two years, extended its winning ways on Thursday after beating analyst expectations and setting medium term guidance that points to continued growth.",0.7964,NVDA,133.57000732421875,134.71429225376673,135.4771488734654,133.84000040690105,1.4271740530720742,0.6083857142857143
2025-01-16,"If you invested $1,000 in Nvidia 10 years ago, here’s how much money you’d have now","If you had invested $1,000 in Nvidia when the company first went public in 1999, you'd have more than $5 million today.",0.0,NVDA,133.57000732421875,134.3328639439174,135.28643471854073,133.85133412679036,1.3028257039226492,0.5760571428571428
2025-01-16,"Elliott’s Paul Singer gives rare interview. Here’s what he said about markets, crypto and AI.","“The state of stock markets today are just about as risky as I have ever seen,’ says billionaire investor Paul Singer, in a rare interview",-0.2023,NVDA,133.57000732421875,133.95143563406808,135.09572056361608,133.8626678466797,1.0091644508604054,0.42442857142857143
2025-01-16,Can Nvidia earnings rally the stock market and stop the bleeding in tech?,Highflying “Magnificent Seven” tech stock are in correction territory. Investors are watching Nvidia’s results to assess tech exposure.,-0.296,NVDA,133.57000732421875,133.57000732421875,134.9050064086914,133.874001566569,0.0,0.3153142857142857
2025-01-16,"As many as 41% of employers plan to use AI to replace roles—but it’s not a 'jobs apocalypse,' experts say",A recent survey says that as many as 41% of employers are considering downsizing due to AI. What is the outlook for employees?,0.0,NVDA,133.57000732421875,133.57000732421875,134.71429225376673,133.88533528645834,0.0,0.24007142857142857
2025-01-16,AI’s power demands spark new joint GE Vernova–NRG electricity plant project,NRG flags need for new partnerships to fuel power development.,0.2263,NVDA,133.57000732421875,133.57000732421875,134.52357809884208,133.94566904703777,0.0,0.17815714285714288
2025-01-16,Value investor Bill Nygren explains why Nvidia isn’t the best AI stock to own now,Look at companies that use AI effectively — not AI hardware manufacturers — Oakmark Fund manager says.,0.8591,NVDA,133.57000732421875,133.57000732421875,134.3328639439174,134.0060028076172,0.0,0.19764285714285718
2025-01-16,"After DeepSeek, Nvidia and the AI boom hyper scalers that hoard its chips face new questions","DeepSeek shook the market, but companies like Nvidia are still developing AI platforms that foundation models can use to operate.",0.4678,NVDA,133.57000732421875,133.57000732421875,134.14214978899275,134.06633656819662,0.0,0.1507
2025-01-17,Salesforce’s growth hits a bad milestone. Can its AI agents provide a boost?,The cloud software pioneer delivered an annual revenue growth rate in the single digits for the first time.,0.5267,NVDA,137.7100067138672,134.16143580845423,134.24714987618583,134.264670308431,1.5647726875666164,0.22594285714285714
2025-01-17,"Nvidia’s stock is in a funk. Earnings didn’t help, but here’s what could.",Can Nvidia’s GTC conference give the stock a boost? One analyst thinks a bigger catalyst might be simply psychological.,0.6597,NVDA,137.7100067138672,134.75286429268974,134.3521499633789,134.46300404866537,2.0201128531821335,0.3490857142857143
2025-01-17,Nvidia is biggest chip player. But it also leads by this metric — which may surprise you.,These 15 companies are expected to show the highest compound annual growth rates for revenue from calendar year 2024 through calendar year 2026.,0.7227,NVDA,137.7100067138672,135.34429277692522,134.45715005057198,134.66133778889974,2.212922756788027,0.49461428571428573
2025-01-17,"Rolls-Royce has been outperformed by Palantir, Nvidia but few others — and the gains continue","Rolls-Royce, the engine maker that’s been one of the hottest stocks in Europe over the last two years, extended its winning ways on Thursday after beating analyst expectations and setting medium term guidance that points to continued growth.",0.7964,NVDA,137.7100067138672,135.93572126116072,134.75286429268974,134.85967152913412,2.212922756788058,0.6083857142857143
2025-01-17,"If you invested $1,000 in Nvidia 10 years ago, here’s how much money you’d have now","If you had invested $1,000 in Nvidia when the company first went public in 1999, you'd have more than $5 million today.",0.0,NVDA,137.7100067138672,136.5271497453962,135.0485785348075,135.0580052693685,2.0201128531822343,0.5760571428571428
2025-01-17,"Elliott’s Paul Singer gives rare interview. Here’s what he said about markets, crypto and AI.","“The state of stock markets today are just about as risky as I have ever seen,’ says billionaire investor Paul Singer, in a rare interview",-0.2023,NVDA,137.7100067138672,137.1185782296317,135.34429277692522,135.25633900960287,1.56477268756684,0.42442857142857143
2025-01-17,Can Nvidia earnings rally the stock market and stop the bleeding in tech?,Highflying “Magnificent Seven” tech stock are in correction territory. Investors are watching Nvidia’s results to assess tech exposure.,-0.296,NVDA,137.7100067138672,137.7100067138672,135.64000701904297,135.45467274983724,0.0,0.3153142857142857
2025-01-17,"As many as 41% of employers plan to use AI to replace roles—but it’s not a 'jobs apocalypse,' experts say",A recent survey says that as many as 41% of employers are considering downsizing due to AI. What is the outlook for employees?,0.0,NVDA,137.7100067138672,137.7100067138672,135.93572126116072,135.65300649007162,0.0,0.24007142857142857
2025-01-17,AI’s power demands spark new joint GE Vernova–NRG electricity plant project,NRG flags need for new partnerships to fuel power development.,0.2263,NVDA,137.7100067138672,137.7100067138672,136.23143550327845,135.7020065307617,0.0,0.17815714285714288
2025-01-17,Value investor Bill Nygren explains why Nvidia isn’t the best AI stock to own now,Look at companies that use AI effectively — not AI hardware manufacturers — Oakmark Fund manager says.,0.8591,NVDA,137.7100067138672,137.7100067138672,136.5271497453962,135.75100657145182,0.0,0.19764285714285718
2025-01-17,"After DeepSeek, Nvidia and the AI boom hyper scalers that hoard its chips face new questions","DeepSeek shook the market, but companies like Nvidia are still developing AI platforms that foundation models can use to operate.",0.4678,NVDA,137.7100067138672,137.7100067138672,136.82286398751395,135.8000066121419,0.0,0.1507
2025-01-21,Salesforce’s growth hits a bad milestone. Can its AI agents provide a boost?,The cloud software pioneer delivered an annual revenue growth rate in the single digits for the first time.,0.5267,NVDA,140.8300018310547,138.15572030203683,137.3414350237165,135.9530064900716,1.1792473102590575,0.22594285714285714
2025-01-21,"Nvidia’s stock is in a funk. Earnings didn’t help, but here’s what could.",Can Nvidia’s GTC conference give the stock a boost? One analyst thinks a bigger catalyst might be simply psychological.,0.6597,NVDA,140.8300018310547,138.60143389020647,137.86000605991907,136.1060063680013,1.5224017312311564,0.3490857142857143
2025-01-21,Nvidia is biggest chip player. But it also leads by this metric — which may surprise you.,These 15 companies are expected to show the highest compound annual growth rates for revenue from calendar year 2024 through calendar year 2026.,0.7227,NVDA,140.8300018310547,139.0471474783761,138.37857709612166,136.25900624593098,1.6677075395604837,0.49461428571428573
2025-01-21,"Rolls-Royce has been outperformed by Palantir, Nvidia but few others — and the gains continue","Rolls-Royce, the engine maker that’s been one of the hottest stocks in Europe over the last two years, extended its winning ways on Thursday after beating analyst expectations and setting medium term guidance that points to continued growth.",0.7964,NVDA,140.8300018310547,139.49286106654577,138.60143389020647,136.41200612386066,1.6677075395605225,0.6083857142857143
2025-01-21,"If you invested $1,000 in Nvidia 10 years ago, here’s how much money you’d have now","If you had invested $1,000 in Nvidia when the company first went public in 1999, you'd have more than $5 million today.",0.0,NVDA,140.8300018310547,139.9385746547154,138.8242906842913,136.56500600179035,1.5224017312312845,0.5760571428571428
2025-01-21,"Elliott’s Paul Singer gives rare interview. Here’s what he said about markets, crypto and AI.","“The state of stock markets today are just about as risky as I have ever seen,’ says billionaire investor Paul Singer, in a rare interview",-0.2023,NVDA,140.8300018310547,140.38428824288505,139.0471474783761,136.71800587972004,1.1792473102593382,0.42442857142857143
2025-01-21,Can Nvidia earnings rally the stock market and stop the bleeding in tech?,Highflying “Magnificent Seven” tech stock are in correction territory. Investors are watching Nvidia’s results to assess tech exposure.,-0.296,NVDA,140.8300018310547,140.8300018310547,139.27000427246094,136.87100575764973,7.907449699295546e-07,0.3153142857142857
2025-01-21,"As many as 41% of employers plan to use AI to replace roles—but it’s not a 'jobs apocalypse,' experts say",A recent survey says that as many as 41% of employers are considering downsizing due to AI. What is the outlook for employees?,0.0,NVDA,140.8300018310547,140.8300018310547,139.49286106654577,137.0240056355794,7.907449699295546e-07,0.24007142857142857
2025-01-21,AI’s power demands spark new joint GE Vernova–NRG electricity plant project,NRG flags need for new partnerships to fuel power development.,0.2263,NVDA,140.8300018310547,140.8300018310547,139.71571786063058,137.26600545247396,7.907449699295546e-07,0.17815714285714288
2025-01-21,Value investor Bill Nygren explains why Nvidia isn’t the best AI stock to own now,Look at companies that use AI effectively — not AI hardware manufacturers — Oakmark Fund manager says.,0.8591,NVDA,140.8300018310547,140.8300018310547,139.9385746547154,137.50800526936848,7.907449699295546e-07,0.19764285714285718
2025-01-21,"After DeepSeek, Nvidia and the AI boom hyper scalers that hoard its chips face new questions","DeepSeek shook the market, but companies like Nvidia are still developing AI platforms that foundation models can use to operate.",0.4678,NVDA,140.8300018310547,140.8300018310547,140.16143144880022,137.75000508626303,7.907449699295546e-07,0.1507
2025-01-22,Salesforce’s growth hits a bad milestone. Can its AI agents provide a boost?,The cloud software pioneer delivered an annual revenue growth rate in the single digits for the first time.,0.5267,NVDA,147.07000732421875,141.721431187221,140.83000292096818,138.20000508626302,2.358500387798633,0.22594285714285714
2025-01-22,"Nvidia’s stock is in a funk. Earnings didn’t help, but here’s what could.",Can Nvidia’s GTC conference give the stock a boost? One analyst thinks a bigger catalyst might be simply psychological.,0.6597,NVDA,147.07000732421875,142.61286054338728,141.49857439313615,138.650005086263,3.0448109079892274,0.3490857142857143
2025-01-22,Nvidia is biggest chip player. But it also leads by this metric — which may surprise you.,These 15 companies are expected to show the highest compound annual growth rates for revenue from calendar year 2024 through calendar year 2026.,0.7227,NVDA,147.07000732421875,143.50428989955358,142.16714586530412,139.10000508626302,3.3354232352869833,0.49461428571428573
2025-01-22,"Rolls-Royce has been outperformed by Palantir, Nvidia but few others — and the gains continue","Rolls-Royce, the engine maker that’s been one of the hottest stocks in Europe over the last two years, extended its winning ways on Thursday after beating analyst expectations and setting medium term guidance that points to continued growth.",0.7964,NVDA,147.07000732421875,144.39571925571985,142.61286054338728,139.550005086263,3.3354232352870303,0.6083857142857143
2025-01-22,"If you invested $1,000 in Nvidia 10 years ago, here’s how much money you’d have now","If you had invested $1,000 in Nvidia when the company first went public in 1999, you'd have more than $5 million today.",0.0,NVDA,147.07000732421875,145.28714861188615,143.05857522147042,140.00000508626303,3.044810907989381,0.5760571428571428
2025-01-22,"Elliott’s Paul Singer gives rare interview. Here’s what he said about markets, crypto and AI.","“The state of stock markets today are just about as risky as I have ever seen,’ says billionaire investor Paul Singer, in a rare interview",-0.2023,NVDA,147.07000732421875,146.17857796805245,143.50428989955358,140.45000508626302,2.3585003877989585,0.42442857142857143
2025-01-22,Can Nvidia earnings rally the stock market and stop the bleeding in tech?,Highflying “Magnificent Seven” tech stock are in correction territory. Investors are watching Nvidia’s results to assess tech exposure.,-0.296,NVDA,147.07000732421875,147.07000732421875,143.95000457763672,140.900005086263,1.6611063453418808e-06,0.3153142857142857
2025-01-22,"As many as 41% of employers plan to use AI to replace roles—but it’s not a 'jobs apocalypse,' experts say",A recent survey says that as many as 41% of employers are considering downsizing due to AI. What is the outlook for employees?,0.0,NVDA,147.07000732421875,147.07000732421875,144.39571925571985,141.35000508626302,1.6611063453418808e-06,0.24007142857142857
2025-01-22,AI’s power demands spark new joint GE Vernova–NRG electricity plant project,NRG flags need for new partnerships to fuel power development.,0.2263,NVDA,147.07000732421875,147.07000732421875,144.84143393380302,141.66200510660806,1.6611063453418808e-06,0.17815714285714288
2025-01-22,Value investor Bill Nygren explains why Nvidia isn’t the best AI stock to own now,Look at companies that use AI effectively — not AI hardware manufacturers — Oakmark Fund manager says.,0.8591,NVDA,147.07000732421875,147.07000732421875,145.28714861188615,141.97400512695313,1.6611063453418808e-06,0.19764285714285718
2025-01-22,"After DeepSeek, Nvidia and the AI boom hyper scalers that hoard its chips face new questions","DeepSeek shook the market, but companies like Nvidia are still developing AI platforms that foundation models can use to operate.",0.4678,NVDA,147.07000732421875,147.07000732421875,145.73286328996932,142.28600514729817,1.6611063453418808e-06,0.1507
2025-01-23,Salesforce’s growth hits a bad milestone. Can its AI agents provide a boost?,The cloud software pioneer delivered an annual revenue growth rate in the single digits for the first time.,0.5267,NVDA,147.22000122070312,147.0914350237165,146.18929181780135,142.6030049641927,0.05669236406371733,0.22594285714285714
2025-01-23,"Nvidia’s stock is in a funk. Earnings didn’t help, but here’s what could.",Can Nvidia’s GTC conference give the stock a boost? One analyst thinks a bigger catalyst might be simply psychological.,0.6597,NVDA,147.22000122070312,147.11286272321428,146.64572034563338,142.92000478108724,0.0731895272794174,0.3490857142857143
2025-01-23,Nvidia is biggest chip player. But it also leads by this metric — which may surprise you.,These 15 companies are expected to show the highest compound annual growth rates for revenue from calendar year 2024 through calendar year 2026.,0.7227,NVDA,147.22000122070312,147.13429042271204,147.1021488734654,143.23700459798178,0.08017511012474149,0.49461428571428573
2025-01-23,"Rolls-Royce has been outperformed by Palantir, Nvidia but few others — and the gains continue","Rolls-Royce, the engine maker that’s been one of the hottest stocks in Europe over the last two years, extended its winning ways on Thursday after beating analyst expectations and setting medium term guidance that points to continued growth.",0.7964,NVDA,147.22000122070312,147.15571812220983,147.11286272321428,143.5540044148763,0.08017511012478866,0.6083857142857143
2025-01-23,"If you invested $1,000 in Nvidia 10 years ago, here’s how much money you’d have now","If you had invested $1,000 in Nvidia when the company first went public in 1999, you'd have more than $5 million today.",0.0,NVDA,147.22000122070312,147.1771458217076,147.12357657296317,143.87100423177083,0.07318952727957655,0.5760571428571428
2025-01-23,"Elliott’s Paul Singer gives rare interview. Here’s what he said about markets, crypto and AI.","“The state of stock markets today are just about as risky as I have ever seen,’ says billionaire investor Paul Singer, in a rare interview",-0.2023,NVDA,147.22000122070312,147.19857352120536,147.13429042271204,144.18800404866536,0.056692364064056186,0.42442857142857143
2025-01-23,Can Nvidia earnings rally the stock market and stop the bleeding in tech?,Highflying “Magnificent Seven” tech stock are in correction territory. Investors are watching Nvidia’s results to assess tech exposure.,-0.296,NVDA,147.22000122070312,147.22000122070312,147.14500427246094,144.5050038655599,1.67732755641997e-06,0.3153142857142857
2025-01-23,"As many as 41% of employers plan to use AI to replace roles—but it’s not a 'jobs apocalypse,' experts say",A recent survey says that as many as 41% of employers are considering downsizing due to AI. What is the outlook for employees?,0.0,NVDA,147.22000122070312,147.22000122070312,147.15571812220983,144.82200368245444,1.67732755641997e-06,0.24007142857142857
2025-01-23,AI’s power demands spark new joint GE Vernova–NRG electricity plant project,NRG flags need for new partnerships to fuel power development.,0.2263,NVDA,147.22000122070312,147.22000122070312,147.1664319719587,145.03500366210938,1.67732755641997e-06,0.17815714285714288
2025-01-23,Value investor Bill Nygren explains why Nvidia isn’t the best AI stock to own now,Look at companies that use AI effectively — not AI hardware manufacturers — Oakmark Fund manager says.,0.8591,NVDA,147.22000122070312,147.22000122070312,147.1771458217076,145.2480036417643,1.67732755641997e-06,0.19764285714285718
2025-01-23,"After DeepSeek, Nvidia and the AI boom hyper scalers that hoard its chips face new questions","DeepSeek shook the market, but companies like Nvidia are still developing AI platforms that foundation models can use to operate.",0.4678,NVDA,147.22000122070312,147.22000122070312,147.18785967145647,145.46100362141928,1.67732755641997e-06,0.1507
2025-01-24,Salesforce’s growth hits a bad milestone. Can its AI agents provide a boost?,The cloud software pioneer delivered an annual revenue growth rate in the single digits for the first time.,0.5267,NVDA,142.6199951171875,146.56285749162947,146.87000165666853,145.52067006429036,1.7386388827552475,0.22594285714285714
2025-01-24,"Nvidia’s stock is in a funk. Earnings didn’t help, but here’s what could.",Can Nvidia’s GTC conference give the stock a boost? One analyst thinks a bigger catalyst might be simply psychological.,0.6597,NVDA,142.6199951171875,145.9057137625558,146.55214364188058,145.58033650716146,2.244573145992815,0.3490857142857143
2025-01-24,Nvidia is biggest chip player. But it also leads by this metric — which may surprise you.,These 15 companies are expected to show the highest compound annual growth rates for revenue from calendar year 2024 through calendar year 2026.,0.7227,NVDA,142.6199951171875,145.24857003348214,146.23428562709265,145.64000295003254,2.4588066880610566,0.49461428571428573
2025-01-24,"Rolls-Royce has been outperformed by Palantir, Nvidia but few others — and the gains continue","Rolls-Royce, the engine maker that’s been one of the hottest stocks in Europe over the last two years, extended its winning ways on Thursday after beating analyst expectations and setting medium term guidance that points to continued growth.",0.7964,NVDA,142.6199951171875,144.5914263044085,145.9057137625558,145.69966939290364,2.4588066880610033,0.6083857142857143
2025-01-24,"If you invested $1,000 in Nvidia 10 years ago, here’s how much money you’d have now","If you had invested $1,000 in Nvidia when the company first went public in 1999, you'd have more than $5 million today.",0.0,NVDA,142.6199951171875,143.93428257533483,145.57714189801897,145.75933583577475,2.24457314599264,0.5760571428571428
2025-01-24,"Elliott’s Paul Singer gives rare interview. Here’s what he said about markets, crypto and AI.","“The state of stock markets today are just about as risky as I have ever seen,’ says billionaire investor Paul Singer, in a rare interview",-0.2023,NVDA,142.6199951171875,143.27713884626115,145.24857003348214,145.81900227864583,1.7386388827548716,0.42442857142857143
2025-01-24,Can Nvidia earnings rally the stock market and stop the bleeding in tech?,Highflying “Magnificent Seven” tech stock are in correction territory. Investors are watching Nvidia’s results to assess tech exposure.,-0.296,NVDA,142.6199951171875,142.6199951171875,144.9199981689453,145.87866872151693,9.911232679078543e-07,0.3153142857142857
2025-01-24,"As many as 41% of employers plan to use AI to replace roles—but it’s not a 'jobs apocalypse,' experts say",A recent survey says that as many as 41% of employers are considering downsizing due to AI. What is the outlook for employees?,0.0,NVDA,142.6199951171875,142.6199951171875,144.5914263044085,145.938335164388,9.911232679078543e-07,0.24007142857142857
2025-01-24,AI’s power demands spark new joint GE Vernova–NRG electricity plant project,NRG flags need for new partnerships to fuel power development.,0.2263,NVDA,142.6199951171875,142.6199951171875,144.26285443987166,145.79000142415364,9.911232679078543e-07,0.17815714285714288
2025-01-24,Value investor Bill Nygren explains why Nvidia isn’t the best AI stock to own now,Look at companies that use AI effectively — not AI hardware manufacturers — Oakmark Fund manager says.,0.8591,NVDA,142.6199951171875,142.6199951171875,143.93428257533483,145.64166768391928,9.911232679078543e-07,0.19764285714285718
2025-01-24,"After DeepSeek, Nvidia and the AI boom hyper scalers that hoard its chips face new questions","DeepSeek shook the market, but companies like Nvidia are still developing AI platforms that foundation models can use to operate.",0.4678,NVDA,142.6199951171875,142.6199951171875,143.60571071079798,145.4933339436849,9.911232679078543e-07,0.1507
2025-01-27,Salesforce’s growth hits a bad milestone. Can its AI agents provide a boost?,The cloud software pioneer delivered an annual revenue growth rate in the single digits for the first time.,0.5267,NVDA,118.41999816894533,139.16285269601005,141.54856763567244,144.5383336385091,9.14673909336724,0.22594285714285714
2025-01-27,"Nvidia’s stock is in a funk. Earnings didn’t help, but here’s what could.",Can Nvidia’s GTC conference give the stock a boost? One analyst thinks a bigger catalyst might be simply psychological.,0.6597,NVDA,118.41999816894533,135.7057102748326,139.49142456054688,143.58333333333334,11.808389393571835,0.3490857142857143
2025-01-27,Nvidia is biggest chip player. But it also leads by this metric — which may surprise you.,These 15 companies are expected to show the highest compound annual growth rates for revenue from calendar year 2024 through calendar year 2026.,0.7227,NVDA,118.41999816894533,132.24856785365515,137.4342814854213,142.62833302815756,12.935442477328046,0.49461428571428573
2025-01-27,"Rolls-Royce has been outperformed by Palantir, Nvidia but few others — and the gains continue","Rolls-Royce, the engine maker that’s been one of the hottest stocks in Europe over the last two years, extended its winning ways on Thursday after beating analyst expectations and setting medium term guidance that points to continued growth.",0.7964,NVDA,118.41999816894533,128.79142543247767,135.7057102748326,141.67333272298177,12.935442477327998,0.6083857142857143
2025-01-27,"If you invested $1,000 in Nvidia 10 years ago, here’s how much money you’d have now","If you had invested $1,000 in Nvidia when the company first went public in 1999, you'd have more than $5 million today.",0.0,NVDA,118.41999816894533,125.33428301130024,133.97713906424386,140.71833241780598,11.808389393571668,0.5760571428571428
2025-01-27,"Elliott’s Paul Singer gives rare interview. Here’s what he said about markets, crypto and AI.","“The state of stock markets today are just about as risky as I have ever seen,’ says billionaire investor Paul Singer, in a rare interview",-0.2023,NVDA,118.41999816894533,121.87714059012278,132.24856785365515,139.7633321126302,9.146739093366879,0.42442857142857143
2025-01-27,Can Nvidia earnings rally the stock market and stop the bleeding in tech?,Highflying “Magnificent Seven” tech stock are in correction territory. Investors are watching Nvidia’s results to assess tech exposure.,-0.296,NVDA,118.41999816894533,118.41999816894533,130.5199966430664,138.80833180745444,0.0,0.3153142857142857
2025-01-27,"As many as 41% of employers plan to use AI to replace roles—but it’s not a 'jobs apocalypse,' experts say",A recent survey says that as many as 41% of employers are considering downsizing due to AI. What is the outlook for employees?,0.0,NVDA,118.41999816894533,118.41999816894533,128.79142543247767,137.85333150227865,0.0,0.24007142857142857
2025-01-27,AI’s power demands spark new joint GE Vernova–NRG electricity plant project,NRG flags need for new partnerships to fuel power development.,0.2263,NVDA,118.41999816894533,118.41999816894533,127.06285422188897,136.8933314005534,0.0,0.17815714285714288
2025-01-27,Value investor Bill Nygren explains why Nvidia isn’t the best AI stock to own now,Look at companies that use AI effectively — not AI hardware manufacturers — Oakmark Fund manager says.,0.8591,NVDA,118.41999816894533,118.41999816894533,125.33428301130024,135.93333129882814,0.0,0.19764285714285718
2025-01-27,"After DeepSeek, Nvidia and the AI boom hyper scalers that hoard its chips face new questions","DeepSeek shook the market, but companies like Nvidia are still developing AI platforms that foundation models can use to operate.",0.4678,NVDA,118.41999816894533,118.41999816894531,123.60571180071152,134.97333119710285,0.0,0.1507
2025-01-28,Salesforce’s growth hits a bad milestone. Can its AI agents provide a boost?,The cloud software pioneer delivered an annual revenue growth rate in the single digits for the first time.,0.5267,NVDA,128.99000549316406,119.92999921526227,122.63214111328126,134.36566467285155,3.995087248001043,0.22594285714285714
2025-01-28,"Nvidia’s stock is in a funk. Earnings didn’t help, but here’s what could.",Can Nvidia’s GTC conference give the stock a boost? One analyst thinks a bigger catalyst might be simply psychological.,0.6597,NVDA,128.99000549316406,121.44000026157924,121.65857042585102,133.75799814860025,5.157635459385107,0.3490857142857143
2025-01-28,Nvidia is biggest chip player. But it also leads by this metric — which may surprise you.,These 15 companies are expected to show the highest compound annual growth rates for revenue from calendar year 2024 through calendar year 2026.,0.7227,NVDA,128.99000549316406,122.9500013078962,120.68499973842077,133.15033162434895,5.649906568987665,0.49461428571428573
2025-01-28,"Rolls-Royce has been outperformed by Palantir, Nvidia but few others — and the gains continue","Rolls-Royce, the engine maker that’s been one of the hottest stocks in Europe over the last two years, extended its winning ways on Thursday after beating analyst expectations and setting medium term guidance that points to continued growth.",0.7964,NVDA,128.99000549316406,124.46000235421317,121.44000026157926,132.54266510009765,5.649906568987715,0.6083857142857143
2025-01-28,"If you invested $1,000 in Nvidia 10 years ago, here’s how much money you’d have now","If you had invested $1,000 in Nvidia when the company first went public in 1999, you'd have more than $5 million today.",0.0,NVDA,128.99000549316406,125.97000340053013,122.19500078473774,131.93499857584635,5.157635459385275,0.5760571428571428
2025-01-28,"Elliott’s Paul Singer gives rare interview. Here’s what he said about markets, crypto and AI.","“The state of stock markets today are just about as risky as I have ever seen,’ says billionaire investor Paul Singer, in a rare interview",-0.2023,NVDA,128.99000549316406,127.4800044468471,122.95000130789622,131.32733205159505,3.9950872480014037,0.42442857142857143
2025-01-28,Can Nvidia earnings rally the stock market and stop the bleeding in tech?,Highflying “Magnificent Seven” tech stock are in correction territory. Investors are watching Nvidia’s results to assess tech exposure.,-0.296,NVDA,128.99000549316406,128.99000549316406,123.7050018310547,130.71966552734375,0.0,0.3153142857142857
2025-01-28,"As many as 41% of employers plan to use AI to replace roles—but it’s not a 'jobs apocalypse,' experts say",A recent survey says that as many as 41% of employers are considering downsizing due to AI. What is the outlook for employees?,0.0,NVDA,128.99000549316406,128.99000549316406,124.46000235421319,130.11199900309245,0.0,0.24007142857142857
2025-01-28,AI’s power demands spark new joint GE Vernova–NRG electricity plant project,NRG flags need for new partnerships to fuel power development.,0.2263,NVDA,128.99000549316406,128.99000549316406,125.21500287737167,129.657666015625,0.0,0.17815714285714288
2025-01-28,Value investor Bill Nygren explains why Nvidia isn’t the best AI stock to own now,Look at companies that use AI effectively — not AI hardware manufacturers — Oakmark Fund manager says.,0.8591,NVDA,128.99000549316406,128.99000549316406,125.97000340053015,129.20333302815754,0.0,0.19764285714285718
2025-01-28,"After DeepSeek, Nvidia and the AI boom hyper scalers that hoard its chips face new questions","DeepSeek shook the market, but companies like Nvidia are still developing AI platforms that foundation models can use to operate.",0.4678,NVDA,128.99000549316406,128.99000549316406,126.72500392368862,128.7490000406901,0.0,0.1507
2025-01-29,Salesforce’s growth hits a bad milestone. Can its AI agents provide a boost?,The cloud software pioneer delivered an annual revenue growth rate in the single digits for the first time.,0.5267,NVDA,123.6999969482422,128.23428998674666,127.10214669363839,128.1183334350586,1.9994352918945701,0.22594285714285714
2025-01-29,"Nvidia’s stock is in a funk. Earnings didn’t help, but here’s what could.",Can Nvidia’s GTC conference give the stock a boost? One analyst thinks a bigger catalyst might be simply psychological.,0.6597,NVDA,123.6999969482422,127.47857448032924,127.47928946358817,127.48766682942708,2.5812598624428698,0.3490857142857143
2025-01-29,Nvidia is biggest chip player. But it also leads by this metric — which may surprise you.,These 15 companies are expected to show the highest compound annual growth rates for revenue from calendar year 2024 through calendar year 2026.,0.7227,NVDA,123.6999969482422,126.72285897391183,127.85643223353794,126.85700022379557,2.8276285068853997,0.49461428571428573
